CustomerID,MonetaryValue,Frequency,LastInvoiceDate,Recency,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Segment
12775.0,1281.04,5,2011-11-22 16:33:00,16,4,4,4,444,Loyal Customers
12778.0,693.23,6,2011-11-20 11:30:00,19,4,5,3,453,Potential Loyalists
12779.0,3981.36,8,2011-11-02 11:43:00,37,3,5,5,355,Loyal Customers
12781.0,786.74,2,2011-10-07 10:37:00,63,3,2,3,323,Potential Loyalists
12782.0,1938.92,5,2011-12-05 09:16:00,4,5,4,4,544,Champions
12783.0,1295.87,4,2011-12-07 15:56:00,1,5,4,4,544,Champions
12784.0,518.42,1,2011-11-24 12:53:00,14,4,1,3,413,New Customers
12785.0,255.95,1,2010-12-10 13:48:00,363,1,1,2,112,Hibernating
12787.0,418.66,3,2011-11-30 08:44:00,9,5,3,2,532,Potential Loyalists
12789.0,76.85,1,2011-10-05 13:34:00,64,3,1,1,311,New Customers
12790.0,294.92,1,2011-05-31 14:14:00,191,1,1,2,112,Hibernating
12791.0,177.60000000000002,1,2010-12-01 11:27:00,373,1,1,1,111,Hibernating
12792.0,344.53999999999996,1,2011-03-28 11:36:00,256,1,1,2,112,Hibernating
12793.0,461.48,2,2011-01-09 12:12:00,334,1,2,2,122,At Risk
12794.0,860.41,2,2011-10-17 14:54:00,52,3,2,3,323,Potential Loyalists
12795.0,318.48,1,2011-11-21 10:27:00,18,4,1,2,412,New Customers
12797.0,226.03,1,2010-12-09 10:55:00,365,1,1,1,111,Hibernating
12798.0,6977.04,3,2011-11-29 15:52:00,9,5,3,5,535,535
12802.0,397.58,1,2011-06-06 09:36:00,186,1,1,2,112,Hibernating
12808.0,455.65000000000003,3,2011-11-03 10:05:00,36,3,3,2,332,About to Sleep
12809.0,405.31,1,2011-06-15 10:51:00,177,2,1,2,212,At Risk
12811.0,458.85,2,2011-03-23 10:55:00,261,1,2,2,122,At Risk
12812.0,229.64000000000001,1,2011-10-26 09:54:00,44,3,1,1,311,New Customers
12814.0,85.92,1,2011-08-30 12:11:00,101,2,1,1,211,At Risk
12815.0,863.46,2,2011-07-15 10:21:00,147,2,2,3,223,At Risk
12816.0,452.20000000000005,2,2011-09-05 12:41:00,95,2,2,2,222,At Risk
12817.0,126.03999999999999,1,2011-03-03 16:28:00,280,1,1,1,111,Hibernating
12818.0,1182.0800000000002,1,2011-03-23 12:06:00,261,1,1,4,114,Cannot Lose Them
12820.0,942.34,4,2011-12-06 15:12:00,2,5,4,4,544,Champions
12821.0,92.72,1,2011-05-09 15:51:00,213,1,1,1,111,Hibernating
12822.0,948.88,2,2011-09-30 10:04:00,70,3,2,4,324,324
12823.0,1759.5,5,2011-09-26 07:35:00,74,2,4,4,244,At Risk
12824.0,397.12,1,2011-10-11 12:49:00,59,3,1,2,312,Need Attention
12826.0,1474.72,7,2011-12-07 10:25:00,2,5,5,4,554,Champions
12827.0,430.15000000000003,3,2011-12-04 12:17:00,5,5,3,2,532,Potential Loyalists
12828.0,1018.71,6,2011-12-07 08:45:00,2,5,5,4,554,Champions
12829.0,293.0,2,2011-01-07 11:13:00,336,1,2,2,122,At Risk
12830.0,6814.64,6,2011-11-02 11:54:00,37,3,5,5,355,Loyal Customers
12831.0,215.05,1,2011-03-22 13:02:00,261,1,1,1,111,Hibernating
12832.0,383.03,2,2011-11-07 13:30:00,31,4,2,2,422,New Customers
12833.0,417.38,1,2011-07-17 13:46:00,144,2,1,2,212,At Risk
12834.0,312.38,1,2011-03-02 09:49:00,282,1,1,2,112,Hibernating
12836.0,2612.86,4,2011-10-11 15:10:00,58,3,4,5,345,Loyal Customers
12837.0,134.1,1,2011-06-19 16:07:00,172,2,1,1,211,At Risk
12838.0,683.13,2,2011-11-06 12:20:00,33,3,2,3,323,Potential Loyalists
12839.0,5591.42,14,2011-12-07 12:33:00,2,5,5,5,555,Champions
12840.0,2726.77,4,2011-07-19 09:29:00,143,2,4,5,245,245
12841.0,4022.35,25,2011-12-05 11:13:00,4,5,5,5,555,Champions
12842.0,1118.99,2,2011-09-30 15:33:00,69,3,2,4,324,324
12843.0,1702.26,8,2011-10-05 12:09:00,65,3,5,4,354,Loyal Customers
12844.0,325.96000000000004,2,2011-11-10 13:31:00,28,4,2,2,422,New Customers
12845.0,354.09,4,2011-03-17 13:34:00,266,1,4,2,142,142
12847.0,871.54,1,2011-11-17 13:16:00,21,4,1,3,413,New Customers
12849.0,1033.25,2,2011-11-08 13:41:00,30,4,2,4,424,Promising
12851.0,135.18,1,2011-09-04 12:41:00,96,2,1,1,211,At Risk
12852.0,311.55,1,2011-02-18 08:47:00,294,1,1,2,112,Hibernating
12853.0,1957.1000000000001,6,2011-07-28 11:29:00,134,2,5,4,254,254
12854.0,1324.5,3,2011-09-22 12:15:00,78,2,3,4,234,At Risk
12855.0,38.1,1,2010-12-02 09:37:00,372,1,1,1,111,Hibernating
12856.0,2179.93,6,2011-12-02 10:52:00,7,5,5,5,555,Champions
12857.0,1106.4,2,2011-05-13 10:20:00,210,1,2,4,124,124
12863.0,521.2,1,2011-10-18 14:15:00,51,3,1,3,313,Promising
12864.0,147.12,1,2011-07-24 13:03:00,137,2,1,1,211,At Risk
12865.0,1568.23,2,2011-11-13 14:31:00,25,4,2,4,424,Promising
12866.0,499.12,1,2011-03-01 14:11:00,282,1,1,3,113,Cannot Lose Them
12867.0,4036.82,7,2011-11-13 15:30:00,25,4,5,5,455,Champions
12868.0,1607.0600000000002,6,2011-06-07 10:42:00,185,1,5,4,154,Cannot Lose Them
12871.0,380.64,2,2011-09-16 15:07:00,83,2,2,2,222,At Risk
12872.0,599.97,2,2011-01-17 10:52:00,326,1,2,3,123,At Risk
12873.0,374.0,1,2011-03-02 14:58:00,281,1,1,2,112,Hibernating
12875.0,343.2300000000001,2,2011-07-19 15:30:00,142,2,2,2,222,At Risk
12876.0,2053.02,2,2011-10-13 12:26:00,57,3,2,5,325,325
12877.0,1535.77,12,2011-12-06 10:30:00,3,5,5,4,554,Champions
12878.0,854.99,2,2011-04-17 13:07:00,235,1,2,3,123,At Risk
12879.0,573.22,3,2011-10-26 12:24:00,44,3,3,3,333,Potential Loyalists
12881.0,298.0,1,2011-03-09 11:44:00,275,1,1,2,112,Hibernating
12882.0,1463.04,2,2011-11-30 16:18:00,8,5,2,4,524,Promising
12883.0,703.47,4,2011-11-15 09:32:00,24,4,4,3,443,443
12884.0,309.05,1,2011-09-12 13:10:00,87,2,1,2,212,At Risk
12885.0,1175.22,3,2011-10-07 13:40:00,62,3,3,4,334,334
12886.0,1378.4,2,2011-10-03 10:09:00,67,3,2,4,324,324
12888.0,354.12,2,2011-05-09 16:02:00,213,1,2,2,122,At Risk
12890.0,380.46999999999997,1,2011-11-15 17:26:00,23,4,1,2,412,New Customers
12891.0,331.0,3,2011-06-07 12:31:00,185,1,3,2,132,At Risk
12893.0,188.14,1,2011-11-09 12:34:00,30,4,1,1,411,New Customers
12895.0,372.8,2,2011-10-28 13:51:00,41,3,2,2,322,About to Sleep
12897.0,216.5,2,2011-05-19 12:13:00,204,1,2,1,121,Hibernating
12901.0,17654.54,28,2011-12-01 10:07:00,8,5,5,5,555,Champions
12902.0,138.68,1,2011-03-20 12:06:00,264,1,1,1,111,Hibernating
12904.0,509.58,2,2011-11-21 14:34:00,17,4,2,3,423,Potential Loyalists
12906.0,2919.81,5,2011-11-28 09:55:00,11,5,4,5,545,Champions
12908.0,750.0,2,2011-06-16 15:39:00,175,2,2,3,223,At Risk
12909.0,2178.67,5,2011-10-31 12:43:00,39,3,4,5,345,Loyal Customers
12910.0,3075.04,8,2011-11-16 14:28:00,22,4,5,5,455,Champions
12912.0,1662.3,5,2011-12-07 08:55:00,2,5,4,4,544,Champions
12913.0,2483.63,5,2011-12-05 12:11:00,4,5,4,5,545,Champions
12915.0,363.65,2,2011-07-14 11:34:00,148,2,2,2,222,At Risk
12916.0,3006.15,4,2011-07-24 10:35:00,138,2,4,5,245,245
12917.0,594.0,1,2011-08-03 16:42:00,127,2,1,3,213,Need Attention
12919.0,1335.19,6,2011-12-01 13:47:00,7,5,5,4,554,Champions
12920.0,164.23,1,2011-11-22 15:05:00,16,4,1,1,411,New Customers
12921.0,16587.09,37,2011-11-30 16:22:00,8,5,5,5,555,Champions
12922.0,405.38,1,2011-07-01 15:35:00,160,2,1,2,212,At Risk
12923.0,175.72,1,2011-10-06 16:20:00,63,3,1,1,311,New Customers
12924.0,925.75,4,2011-09-12 13:55:00,87,2,4,4,244,At Risk
12925.0,694.05,2,2011-12-05 11:11:00,4,5,2,3,523,Promising
12928.0,2062.7000000000003,5,2011-11-04 14:24:00,34,3,4,5,345,Loyal Customers
12929.0,117.85,1,2011-02-01 12:08:00,311,1,1,1,111,Hibernating
12930.0,415.8,2,2011-09-22 15:18:00,77,2,2,2,222,At Risk
12931.0,42055.96,15,2011-11-18 12:39:00,21,4,5,5,455,Champions
12933.0,607.53,3,2011-11-15 16:38:00,23,4,3,3,433,Potential Loyalists
12935.0,2160.7,7,2011-12-07 17:25:00,1,5,5,5,555,Champions
12936.0,1063.9,4,2011-11-22 17:32:00,16,4,4,4,444,Loyal Customers
12937.0,1504.27,4,2011-11-24 15:05:00,14,4,4,4,444,Loyal Customers
12938.0,114.14,1,2011-11-14 11:21:00,25,4,1,1,411,New Customers
12939.0,11581.8,8,2011-10-06 14:33:00,63,3,5,5,355,Loyal Customers
12940.0,913.54,2,2011-10-16 12:09:00,54,3,2,3,323,Potential Loyalists
12942.0,683.9,3,2011-07-31 14:39:00,130,2,3,3,233,At Risk
12944.0,604.51,2,2011-11-04 11:04:00,35,3,2,3,323,Potential Loyalists
12945.0,462.95,1,2011-02-24 14:15:00,287,1,1,2,112,Hibernating
12947.0,1603.99,6,2011-07-19 10:06:00,143,2,5,4,254,254
12948.0,2064.95,7,2011-11-23 17:10:00,15,4,5,5,455,Champions
12949.0,4167.22,8,2011-11-09 11:25:00,30,4,5,5,455,Champions
12950.0,1843.0,3,2011-12-07 13:17:00,1,5,3,4,534,534
12951.0,1064.07,6,2011-12-01 12:14:00,8,5,5,4,554,Champions
12952.0,1387.79,4,2011-12-04 10:35:00,5,5,4,4,544,Champions
12953.0,329.85,1,2011-11-30 09:24:00,9,5,1,2,512,New Customers
12955.0,4757.16,11,2011-12-08 16:29:00,0,5,5,5,555,Champions
12956.0,108.07,1,2011-02-06 16:08:00,305,1,1,1,111,Hibernating
12957.0,4017.54,8,2011-11-30 09:53:00,9,5,5,5,555,Champions
12962.0,266.39,2,2011-12-02 15:55:00,6,5,2,2,522,Promising
12963.0,1856.63,8,2011-12-01 12:55:00,7,5,5,4,554,Champions
12965.0,771.91,1,2011-09-11 15:31:00,88,2,1,3,213,Need Attention
12966.0,160.18,1,2011-11-30 12:38:00,9,5,1,1,511,New Customers
12967.0,1660.9,2,2010-12-16 19:10:00,357,1,2,4,124,124
12968.0,135.95,1,2011-08-19 15:44:00,111,2,1,1,211,At Risk
12970.0,452.24,4,2011-12-02 14:30:00,6,5,4,2,542,Potential Loyalists
12971.0,11189.91,86,2011-12-06 12:20:00,3,5,5,5,555,Champions
12974.0,144.8,1,2011-05-26 09:33:00,197,1,1,1,111,Hibernating
12976.0,738.6,1,2011-05-12 09:55:00,211,1,1,3,113,Cannot Lose Them
12977.0,39.239999999999995,1,2011-07-06 16:40:00,155,2,1,1,211,At Risk
12980.0,7374.900000000001,9,2011-07-05 09:34:00,157,2,5,5,255,255
12981.0,372.21999999999997,2,2011-11-10 12:00:00,29,4,2,2,422,New Customers
12982.0,390.54,1,2011-04-11 11:51:00,242,1,1,2,112,Hibernating
12984.0,97.5,1,2011-11-21 12:37:00,18,4,1,1,411,New Customers
12985.0,1239.38,2,2011-12-09 10:46:00,0,5,2,4,524,Promising
12987.0,558.7,2,2011-09-27 12:03:00,73,2,2,3,223,At Risk
12988.0,535.32,1,2011-02-20 14:31:00,291,1,1,3,113,Cannot Lose Them
12989.0,6924.110000000001,15,2011-12-06 15:28:00,2,5,5,5,555,Champions
12990.0,409.5,3,2011-11-08 13:01:00,30,4,3,2,432,Potential Loyalists
12991.0,503.76,2,2011-11-16 15:34:00,22,4,2,3,423,Potential Loyalists
12993.0,414.76,4,2011-11-16 15:49:00,22,4,4,2,442,Potential Loyalists
12994.0,974.4200000000001,3,2011-12-05 15:43:00,3,5,3,4,534,534
12995.0,211.32,1,2011-09-15 15:44:00,84,2,1,1,211,At Risk
12997.0,1226.89,4,2011-11-17 15:47:00,21,4,4,4,444,Loyal Customers
12999.0,455.88,3,2011-05-27 13:24:00,195,1,3,2,132,At Risk
13000.0,534.85,3,2011-08-25 10:43:00,106,2,3,3,233,At Risk
13001.0,9818.82,13,2011-12-05 14:51:00,3,5,5,5,555,Champions
13002.0,120.94999999999999,1,2011-01-25 15:18:00,317,1,1,1,111,Hibernating
13003.0,149.05,3,2011-08-26 10:50:00,105,2,3,1,231,Need Attention
13004.0,5655.91,18,2011-11-28 11:27:00,11,5,5,5,555,Champions
13005.0,513.7,2,2011-06-19 10:53:00,173,2,2,3,223,At Risk
13006.0,81.57,1,2011-10-14 13:49:00,55,3,1,1,311,New Customers
13008.0,229.46999999999997,1,2011-01-20 14:24:00,322,1,1,1,111,Hibernating
13011.0,50.550000000000004,1,2010-12-02 17:22:00,371,1,1,1,111,Hibernating
13012.0,1661.8400000000001,8,2011-11-30 13:05:00,8,5,5,4,554,Champions
13013.0,4810.9400000000005,13,2011-12-08 15:01:00,0,5,5,5,555,Champions
13014.0,3466.2799999999997,10,2011-11-29 12:27:00,10,5,5,5,555,Champions
13015.0,3346.28,5,2011-10-17 13:19:00,52,3,4,5,345,Loyal Customers
13016.0,789.89,3,2011-09-27 14:08:00,72,2,3,3,233,At Risk
13017.0,204.0,1,2011-12-02 15:53:00,6,5,1,1,511,New Customers
13018.0,7277.7,28,2011-11-23 13:28:00,15,4,5,5,455,Champions
13021.0,2616.38,9,2011-12-05 16:37:00,3,5,5,5,555,Champions
13023.0,599.9,2,2011-10-06 16:27:00,63,3,2,3,323,Potential Loyalists
13026.0,975.36,5,2011-12-08 16:58:00,0,5,4,4,544,Champions
13027.0,6912.0,6,2011-08-18 09:39:00,113,2,5,5,255,255
13028.0,661.3199999999999,2,2011-11-17 11:10:00,22,4,2,3,423,Potential Loyalists
13029.0,1247.5,3,2011-11-09 09:13:00,30,4,3,4,434,434
13030.0,799.48,2,2011-11-28 14:30:00,10,5,2,3,523,Promising
13032.0,1010.18,2,2011-10-18 15:54:00,51,3,2,4,324,324
13033.0,190.55,1,2010-12-17 14:23:00,356,1,1,1,111,Hibernating
13034.0,642.77,2,2011-10-16 12:21:00,54,3,2,3,323,Potential Loyalists
13035.0,921.88,2,2011-09-27 08:57:00,73,2,2,3,223,At Risk
13037.0,881.07,3,2011-07-24 15:46:00,137,2,3,3,233,At Risk
13038.0,908.46,3,2011-09-20 14:37:00,79,2,3,3,233,At Risk
13040.0,676.99,2,2011-12-01 10:38:00,8,5,2,3,523,Promising
13043.0,516.42,1,2011-03-11 14:52:00,272,1,1,3,113,Cannot Lose Them
13044.0,560.47,1,2011-02-21 15:20:00,290,1,1,3,113,Cannot Lose Them
13045.0,305.28000000000003,1,2011-09-01 15:04:00,98,2,1,2,212,At Risk
13046.0,629.31,2,2011-11-09 08:36:00,30,4,2,3,423,Potential Loyalists
13047.0,3232.59,9,2011-10-14 11:15:00,56,3,5,5,355,Loyal Customers
13048.0,1835.91,4,2011-11-25 13:23:00,13,5,4,4,544,Champions
13049.0,656.6800000000001,2,2011-10-06 15:31:00,63,3,2,3,323,Potential Loyalists
13050.0,5833.11,17,2011-11-25 09:18:00,14,4,5,5,455,Champions
13052.0,348.15000000000003,1,2011-05-11 14:12:00,211,1,1,2,112,Hibernating
13055.0,1214.41,3,2011-09-22 14:26:00,77,2,3,4,234,At Risk
13058.0,271.40000000000003,3,2011-11-15 12:43:00,24,4,3,2,432,Potential Loyalists
13059.0,183.4,1,2011-04-04 10:40:00,249,1,1,1,111,Hibernating
13060.0,307.53,1,2011-03-31 11:37:00,253,1,1,2,112,Hibernating
13061.0,248.61,1,2011-09-28 16:04:00,71,3,1,2,312,Need Attention
13062.0,346.98,1,2011-06-01 15:12:00,190,1,1,2,112,Hibernating
13064.0,1119.49,4,2011-11-27 12:31:00,12,5,4,4,544,Champions
13065.0,205.86,1,2010-12-01 16:52:00,372,1,1,1,111,Hibernating
13066.0,470.8,2,2011-11-15 12:57:00,23,4,2,2,422,New Customers
13067.0,115.46000000000001,1,2011-09-18 13:38:00,81,2,1,1,211,At Risk
13068.0,344.0,2,2011-11-29 15:00:00,9,5,2,2,522,Promising
13069.0,4436.12,24,2011-12-09 08:39:00,0,5,5,5,555,Champions
13070.0,228.8,1,2011-05-31 13:45:00,191,1,1,1,111,Hibernating
13072.0,177.15,1,2011-03-18 08:12:00,266,1,1,1,111,Hibernating
13075.0,919.61,1,2011-08-02 10:19:00,129,2,1,3,213,Need Attention
13077.0,729.27,4,2011-12-08 19:24:00,0,5,4,3,543,Loyal Customers
13078.0,12627.94,26,2011-12-06 15:36:00,2,5,5,5,555,Champions
13079.0,220.10000000000002,5,2011-12-05 16:53:00,3,5,4,1,541,Potential Loyalists
13080.0,58.08,1,2011-06-13 14:59:00,178,2,1,1,211,At Risk
13081.0,28337.38,11,2011-11-28 10:54:00,11,5,5,5,555,Champions
13082.0,3613.63,9,2011-08-05 16:16:00,125,2,5,5,255,255
13083.0,303.75,2,2011-12-05 15:01:00,3,5,2,2,522,Promising
13085.0,416.08000000000004,2,2011-07-05 12:11:00,157,2,2,2,222,At Risk
13089.0,58825.83,97,2011-12-07 09:02:00,2,5,5,5,555,Champions
13090.0,8895.82,13,2011-12-01 12:39:00,8,5,5,5,555,Champions
13091.0,345.82,1,2011-11-11 15:54:00,27,4,1,2,412,New Customers
13092.0,477.83,5,2011-09-30 11:18:00,70,3,4,2,342,Potential Loyalists
13093.0,7832.47,8,2011-03-09 12:14:00,275,1,5,5,155,Cannot Lose Them
13094.0,1927.3200000000002,12,2011-11-18 14:07:00,20,4,5,4,454,Champions
13095.0,74.39999999999999,1,2011-09-30 12:03:00,70,3,1,1,311,New Customers
13097.0,6010.42,10,2011-11-07 10:43:00,32,4,5,5,455,Champions
13098.0,28882.44,28,2011-12-08 14:14:00,0,5,5,5,555,Champions
13099.0,207.35999999999999,1,2011-09-01 17:40:00,98,2,1,1,211,At Risk
13101.0,101.19,1,2011-04-19 14:37:00,233,1,1,1,111,Hibernating
13102.0,6424.09,24,2011-12-08 12:52:00,0,5,5,5,555,Champions
13103.0,243.94,1,2011-10-31 09:38:00,39,3,1,1,311,New Customers
13104.0,1098.48,6,2011-12-06 13:10:00,2,5,5,4,554,Champions
13106.0,76.5,1,2011-07-29 15:12:00,132,2,1,1,211,At Risk
13107.0,1531.6200000000001,4,2011-10-26 14:52:00,43,3,4,4,344,Loyal Customers
13108.0,350.06,1,2010-12-02 10:35:00,372,1,1,2,112,Hibernating
13109.0,786.54,2,2011-10-11 10:16:00,59,3,2,3,323,Potential Loyalists
13110.0,1488.67,7,2011-11-08 14:30:00,30,4,5,4,454,Champions
13113.0,12245.960000000001,24,2011-12-09 12:49:00,0,5,5,5,555,Champions
13115.0,2294.78,4,2011-11-28 12:38:00,11,5,4,5,545,Champions
13116.0,501.14,1,2011-07-24 14:33:00,137,2,1,3,213,Need Attention
13117.0,984.91,8,2011-11-18 12:02:00,21,4,5,4,454,Champions
13118.0,1197.81,5,2011-11-20 12:46:00,19,4,4,4,444,Loyal Customers
13120.0,30.599999999999998,1,2011-04-15 10:19:00,238,1,1,1,111,Hibernating
13121.0,283.73,1,2011-03-15 16:47:00,268,1,1,2,112,Hibernating
13122.0,922.39,2,2011-09-06 15:53:00,93,2,2,3,223,At Risk
13124.0,3866.33,3,2011-09-11 12:45:00,89,2,3,5,235,About to Sleep
13126.0,2099.64,8,2011-12-05 10:00:00,4,5,5,5,555,Champions
13127.0,259.17,1,2011-09-23 10:26:00,77,2,1,2,212,At Risk
13130.0,64.0,1,2011-09-06 15:30:00,93,2,1,1,211,At Risk
13131.0,1073.3,3,2011-11-16 13:21:00,22,4,3,4,434,434
13132.0,77.3,1,2011-03-23 12:44:00,261,1,1,1,111,Hibernating
13133.0,109.8,2,2011-03-11 10:31:00,273,1,2,1,121,Hibernating
13134.0,1793.58,4,2011-09-15 10:35:00,85,2,4,4,244,At Risk
13135.0,3096.0,1,2011-05-27 10:52:00,196,1,1,5,115,Cannot Lose Them
13136.0,2607.61,5,2011-10-14 13:41:00,55,3,4,5,345,Loyal Customers
13137.0,3650.41,8,2011-11-29 12:09:00,10,5,5,5,555,Champions
13138.0,962.39,6,2011-11-17 16:51:00,21,4,5,4,454,Champions
13139.0,5064.94,7,2011-11-23 13:54:00,15,4,5,5,455,Champions
13140.0,423.72,3,2011-08-23 15:33:00,107,2,3,2,232,232
13141.0,2388.75,5,2011-09-16 09:54:00,84,2,4,5,245,245
13142.0,307.09,1,2011-11-20 16:07:00,18,4,1,2,412,New Customers
13144.0,110.95,1,2011-01-11 11:15:00,332,1,1,1,111,Hibernating
13145.0,618.52,4,2011-10-31 12:45:00,39,3,4,3,343,343
13146.0,228.91,1,2011-11-13 15:29:00,25,4,1,1,411,New Customers
13147.0,712.8000000000001,4,2011-11-29 13:59:00,9,5,4,3,543,Loyal Customers
13148.0,3707.12,12,2011-11-10 15:23:00,28,4,5,5,455,Champions
13149.0,1676.06,4,2011-11-25 13:09:00,13,5,4,4,544,Champions
13151.0,1257.8700000000001,1,2011-02-17 12:29:00,295,1,1,4,114,Cannot Lose Them
13153.0,486.22,1,2011-12-04 12:14:00,5,5,1,3,513,Promising
13155.0,971.76,4,2011-11-06 15:41:00,32,4,4,4,444,Loyal Customers
13157.0,1741.22,4,2011-10-21 13:50:00,48,3,4,4,344,Loyal Customers
13158.0,1201.06,4,2011-09-06 11:58:00,94,2,4,4,244,At Risk
13159.0,1437.85,4,2011-12-01 11:20:00,8,5,4,4,544,Champions
13160.0,91.8,1,2011-11-17 13:07:00,21,4,1,1,411,New Customers
13161.0,112.75,1,2011-01-30 14:03:00,312,1,1,1,111,Hibernating
13162.0,1688.29,4,2011-08-09 15:59:00,121,2,4,4,244,At Risk
13165.0,1021.48,2,2011-10-24 15:05:00,45,3,2,4,324,324
13166.0,417.2,1,2011-03-01 15:16:00,282,1,1,2,112,Hibernating
13167.0,779.33,4,2011-11-21 12:24:00,18,4,4,3,443,443
13168.0,1319.19,4,2011-11-03 12:56:00,35,3,4,4,344,Loyal Customers
13169.0,712.88,2,2011-10-07 12:11:00,63,3,2,3,323,Potential Loyalists
13170.0,116.00999999999999,1,2011-11-13 12:19:00,26,4,1,1,411,New Customers
13171.0,468.41,3,2011-11-18 10:27:00,21,4,3,2,432,Potential Loyalists
13173.0,353.65,2,2011-12-05 15:51:00,3,5,2,2,522,Promising
13174.0,2813.03,3,2011-11-23 14:35:00,15,4,3,5,435,Loyal Customers
13176.0,492.84,1,2011-10-24 15:43:00,45,3,1,3,313,Promising
13177.0,282.45,1,2011-10-06 09:56:00,64,3,1,2,312,Need Attention
13178.0,5725.47,11,2011-11-13 16:14:00,25,4,5,5,455,Champions
13182.0,121.18,1,2011-10-25 13:46:00,44,3,1,1,311,New Customers
13183.0,3957.78,9,2011-12-02 10:30:00,7,5,5,5,555,Champions
13184.0,1700.29,10,2011-11-25 12:02:00,14,4,5,4,454,Champions
13185.0,71.4,1,2011-03-17 11:56:00,267,1,1,1,111,Hibernating
13186.0,1575.89,3,2011-10-31 11:40:00,39,3,3,4,334,334
13187.0,236.02,1,2011-01-06 18:57:00,336,1,1,1,111,Hibernating
13188.0,114.60000000000001,1,2011-11-28 15:28:00,10,5,1,1,511,New Customers
13189.0,260.68,2,2011-11-21 10:39:00,18,4,2,2,422,New Customers
13192.0,911.94,2,2011-09-05 14:13:00,94,2,2,3,223,At Risk
13193.0,117.88,1,2011-10-09 14:30:00,60,3,1,1,311,New Customers
13194.0,60.7,1,2011-07-27 09:01:00,135,2,1,1,211,At Risk
13196.0,1797.78,4,2011-11-28 13:54:00,10,5,4,4,544,Champions
13198.0,3401.2400000000002,6,2011-11-29 15:17:00,9,5,5,5,555,Champions
13199.0,9802.12,37,2011-12-06 12:30:00,3,5,5,5,555,Champions
13200.0,870.09,4,2011-11-20 15:35:00,18,4,4,3,443,443
13203.0,869.46,4,2011-11-30 10:45:00,9,5,4,3,543,Loyal Customers
13207.0,250.26000000000002,2,2011-11-24 14:52:00,14,4,2,2,422,New Customers
13208.0,1199.42,5,2011-10-11 16:25:00,58,3,4,4,344,Loyal Customers
13209.0,5891.61,8,2011-11-09 13:54:00,29,4,5,5,455,Champions
13210.0,353.48,1,2011-09-07 08:18:00,93,2,1,2,212,At Risk
13211.0,1197.42,3,2011-11-29 14:43:00,9,5,3,4,534,534
13212.0,788.08,3,2011-11-20 12:40:00,19,4,3,3,433,Potential Loyalists
13213.0,1520.58,5,2011-10-14 11:42:00,56,3,4,4,344,Loyal Customers
13216.0,333.74,1,2011-03-17 12:18:00,267,1,1,2,112,Hibernating
13217.0,533.98,3,2011-08-09 15:32:00,121,2,3,3,233,At Risk
13218.0,62.63999999999999,1,2011-08-04 16:59:00,126,2,1,1,211,At Risk
13220.0,819.2900000000001,4,2011-09-22 13:38:00,77,2,4,3,243,At Risk
13221.0,844.86,2,2011-04-13 16:58:00,239,1,2,3,123,At Risk
13223.0,163.20000000000002,2,2011-05-23 13:03:00,199,1,2,1,121,Hibernating
13224.0,2152.95,2,2011-10-10 14:55:00,59,3,2,5,325,325
13225.0,6463.84,7,2011-12-06 13:29:00,2,5,5,5,555,Champions
13226.0,108.21000000000001,1,2011-03-11 14:35:00,272,1,1,1,111,Hibernating
13227.0,257.7,1,2011-05-22 11:47:00,201,1,1,2,112,Hibernating
13228.0,358.0,1,2011-09-19 14:28:00,80,2,1,2,212,At Risk
13229.0,160.95,1,2011-04-28 12:07:00,225,1,1,1,111,Hibernating
13230.0,2806.97,14,2011-12-05 16:03:00,3,5,5,5,555,Champions
13232.0,1357.0,7,2011-11-27 10:39:00,12,5,5,4,554,Champions
13233.0,605.12,2,2011-09-26 13:25:00,73,2,2,3,223,At Risk
13235.0,1031.07,1,2011-05-11 17:13:00,211,1,1,4,114,Cannot Lose Them
13236.0,744.85,2,2011-11-15 12:50:00,24,4,2,3,423,Potential Loyalists
13238.0,700.73,4,2011-11-22 15:37:00,16,4,4,3,443,443
13239.0,329.56,1,2011-03-23 10:25:00,261,1,1,2,112,Hibernating
13240.0,648.7,4,2011-09-04 14:08:00,95,2,4,3,243,At Risk
13242.0,270.40000000000003,3,2011-08-19 12:53:00,111,2,3,2,232,232
13243.0,600.07,1,2011-05-20 13:14:00,202,1,1,3,113,Cannot Lose Them
13244.0,121.74000000000001,1,2011-09-08 11:46:00,92,2,1,1,211,At Risk
13245.0,430.5,1,2011-10-20 11:40:00,50,3,1,2,312,Need Attention
13246.0,1987.3,6,2011-11-21 16:50:00,17,4,5,4,454,Champions
13247.0,501.12,4,2011-11-22 10:59:00,17,4,4,3,443,443
13248.0,465.68,2,2011-08-07 12:40:00,124,2,2,2,222,At Risk
13249.0,711.41,3,2011-09-08 13:26:00,91,2,3,3,233,At Risk
13253.0,1030.4,2,2011-07-06 10:09:00,156,2,2,4,224,At Risk
13255.0,399.51,2,2011-11-30 13:14:00,8,5,2,2,522,Promising
13256.0,0.0,1,2011-11-25 15:57:00,13,5,1,1,511,New Customers
13258.0,698.58,3,2011-11-28 09:31:00,11,5,3,3,533,Potential Loyalists
13259.0,292.32,1,2011-10-09 10:48:00,61,3,1,2,312,Need Attention
13260.0,557.62,1,2011-10-09 13:21:00,60,3,1,3,313,Promising
